20160124231459,10.0.0.2,50678,10.0.0.1,5001,3,25.0-26.0,5636096,45088768
20160124231500,10.0.0.2,50678,10.0.0.1,5001,3,26.0-27.0,5636096,45088768
20160124231501,10.0.0.2,50678,10.0.0.1,5001,3,27.0-28.0,5505024,44040192
20160124231502,10.0.0.2,50678,10.0.0.1,5001,3,28.0-29.0,5636096,45088768
20160124231503,10.0.0.2,50678,10.0.0.1,5001,3,29.0-30.0,5636096,45088768
20160124231504,10.0.0.2,50678,10.0.0.1,5001,3,30.0-31.0,5636096,45088768
20160124231505,10.0.0.2,50678,10.0.0.1,5001,3,31.0-32.0,5636096,45088768
20160124231506,10.0.0.2,50678,10.0.0.1,5001,3,32.0-33.0,8257536,66060288
20160124231507,10.0.0.2,50678,10.0.0.1,5001,3,33.0-34.0,5636096,45088768
20160124231508,10.0.0.2,50678,10.0.0.1,5001,3,34.0-35.0,5505024,44040192
20160124231509,10.0.0.2,50678,10.0.0.1,5001,3,35.0-36.0,5636096,45088768
20160124231510,10.0.0.2,50678,10.0.0.1,5001,3,36.0-37.0,5636096,45088768
20160124231511,10.0.0.2,50678,10.0.0.1,5001,3,37.0-38.0,5636096,45088768
20160124231512,10.0.0.2,50678,10.0.0.1,5001,3,38.0-39.0,5636096,45088768
20160124231513,10.0.0.2,50678,10.0.0.1,5001,3,39.0-40.0,8388608,67108864
20160124231514,10.0.0.2,50678,10.0.0.1,5001,3,40.0-41.0,5636096,45088768
20160124231515,10.0.0.2,50678,10.0.0.1,5001,3,41.0-42.0,5505024,44040192
20160124231516,10.0.0.2,50678,10.0.0.1,5001,3,42.0-43.0,5636096,45088768
20160124231517,10.0.0.2,50678,10.0.0.1,5001,3,43.0-44.0,5636096,45088768
20160124231518,10.0.0.2,50678,10.0.0.1,5001,3,44.0-45.0,5505024,44040192
20160124231519,10.0.0.2,50678,10.0.0.1,5001,3,45.0-46.0,5636096,45088768
20160124231520,10.0.0.2,50678,10.0.0.1,5001,3,46.0-47.0,5505024,44040192
20160124231521,10.0.0.2,50678,10.0.0.1,5001,3,47.0-48.0,5505024,44040192
20160124231522,10.0.0.2,50678,10.0.0.1,5001,3,48.0-49.0,8388608,67108864
20160124231523,10.0.0.2,50678,10.0.0.1,5001,3,49.0-50.0,5505024,44040192
20160124231524,10.0.0.2,50678,10.0.0.1,5001,3,50.0-51.0,5636096,45088768
20160124231525,10.0.0.2,50678,10.0.0.1,5001,3,51.0-52.0,5636096,45088768
20160124231526,10.0.0.2,50678,10.0.0.1,5001,3,52.0-53.0,5636096,45088768
20160124231527,10.0.0.2,50678,10.0.0.1,5001,3,53.0-54.0,5636096,45088768
20160124231528,10.0.0.2,50678,10.0.0.1,5001,3,54.0-55.0,5505024,44040192
20160124231529,10.0.0.2,50678,10.0.0.1,5001,3,55.0-56.0,8388608,67108864
20160124231530,10.0.0.2,50678,10.0.0.1,5001,3,56.0-57.0,5636096,45088768
20160124231531,10.0.0.2,50678,10.0.0.1,5001,3,57.0-58.0,5636096,45088768
20160124231532,10.0.0.2,50678,10.0.0.1,5001,3,58.0-59.0,5636096,45088768
20160124231533,10.0.0.2,50678,10.0.0.1,5001,3,59.0-60.0,5636096,45088768
20160124231533,10.0.0.2,50678,10.0.0.1,5001,3,0.0-60.2,362283008,48163024
